internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2322,Premature Mortality,983,28,Age-Adjusted Rate,"<p>Average annual rate of premature deaths (death before age 65) per 100,000 population.</p>",22,"per 100,000",48,"NYC BVS,US Census",New York City Bureau of Vital Statistics; United States Census ,Y
2322,Premature Mortality,1230,2,Number,<p>Number of deaths occurring before age 65.</p>,10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2323,School Absenteeism,984,5,Percent,"<p>The percent of NYC public school students, grades K to 5, who were chronically absent during the 2013-14 school year.</p>",10,,72,NYC DOE,New York City Department of Education,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>Chronically absent is defined as missing 20 or more school days per year.</p>,,,,,,
2325,Race and Ethnicity,987,289,Percent Asian Alone,<p>Estimated Percent Asian</p>,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,988,290,Percent Black Alone,<p>Estimated Percent Black</p>,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,989,291,Percent Hispanic Alone,<p>Estimated Percent Hispanic</p>,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,990,292,Percent White Alone,<p>Estimated Percent White</p>,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,992,306,Total Population,<p>Estimated Total Population</p>,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,1192,374,Percent Non-White,<p><span>Estimated Percent Non-White</span></p>,10,,26,American Community Survey,American Community Survey,Y
2334,High School Graduation,1024,2,Number,<p>Estimated number of people 25 years and over who have completed High School (Includes Equivalency).</p>,10,,26,American Community Survey,American Community Survey,Y
2334,High School Graduation,1025,5,Percent,"<p><span>Estimated number of people 25 years and over who have completed High School (Includes Equivalency), divided by the total number of people 25 years and over; expressed as percent.</span></p>",10,,26,American Community Survey,American Community Survey,Y
2335,Limited English,1026,2,Number,<p>Estimated number of people who do not speak English at home and are not English Proficent.</p>,10,,26,American Community Survey,American Community Survey,Y
2335,Limited English,1027,5,Percent,"<p><span>Estimated number of people who do not speak English at home and are not English Proficent,&nbsp;divided by the total population; expressed as percent.</span></p>",10,,26,American Community Survey,American Community Survey,Y
2336,Rent Burdened Households,1028,2,Number,<p>Estimated number of renter households whose gross rent (rent plus electricity and heating fuel costs) equals at least 30 percent of their income.</p>,10,,26,American Community Survey,American Community Survey,Y
2336,Rent Burdened Households,1029,5,Percent,"<p>Estimated number of renter households whose gross rent (rent plus electricity and heating fuel costs) equals at least 30 percent of their income,&nbsp;divided by the total number of households; expressed as percent.</p>",10,,26,American Community Survey,American Community Survey,Y
2337,Unemployment,1030,2,Number,<p><span>Estimated number of people in the civilian labor force (16 years and older) who are unemployed.&nbsp;</span></p>,10,,26,American Community Survey,American Community Survey,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p><span>All civilians 16 years old and over are classified as unemployed if they (1) were neither ""at work"" nor ""with a job but not at work"" during the reference week, and (2) were looking for work during the last 4 weeks, and (3) were available to accept a job. Also included as unemployed are civilians who did not work at all during the reference week, were waiting to be called back to a job from which they had been laid off, and were available for work except for temporary illness.</span></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2337,Unemployment,1032,5,Percent,"<p>Estimated number of people in the civilian labor force (16 years and older) who are unemployed,&nbsp;<span>divided by the total civilian labor force; expressed as percent.</span></p>",10,,26,American Community Survey,American Community Survey,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>All civilians 16 years old and over are classified as unemployed if they (1) were neither ""at work"" nor ""with a job but not at work"" during the reference week, and (2) were looking for work during the last 4 weeks, and (3) were available to accept a job. Also included as unemployed are civilians who did not work at all during the reference week, were waiting to be called back to a job from which they had been laid off, and were available for work except for temporary illness.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1033,314,Everyday,<p><span>Estimated number of people who reported smelling cigarette smoke everyday in their home that comes from another home or apartment or from the outside.</span></p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1034,315,Everyday Percent,<p>Estimated number of people who reported smelling cigarette smoke everyday in their home that comes from another home or apartment or from the outside<span>; expressed as percent.</span></p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1035,318,Never,<p><span>Estimated number of people who reported never smelling cigarette smoke in their home that comes from another home or apartment or from the outside.</span></p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1036,319,Never Percent,<p>Estimated number of people who reported never smelling cigarette smoke in their home that comes from another home or apartment or from the outside<span>; expressed as percent.</span></p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1037,316,Sometimes,<p>Estimated number of people who reported sometimes smelling cigarette smoke in their home that comes from another home or apartment or from the outside.</p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1038,317,Sometimes Percent,<p>Estimated number of people who reported sometimes smelling cigarette smoke in their home that comes from another home or apartment or from the outside; expressed as percent.</p>,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2339,Youth Asthma in the Past 12 Months,1039,2,Number,"<p><span>Estimated number of public high school students who reported having <span>an asthma attack in the past 12 months</span>, rounded to the nearest 1,000.</span></p>",10,,32,NYC YRBS,New York City Youth Risk Behavioral Survey,Y
2339,Youth Asthma in the Past 12 Months,1040,5,Percent,"<p>Estimated number of public high school students who reported having&nbsp;an asthma attack in the past 12 months<span>, divided by the total number of public high school students; expressed as a percent.</span></p>",10,,32,NYC YRBS,New York City Youth Risk Behavioral Survey,Y
2340,West Nile virus,1041,28,Age-Adjusted Rate,"<p>Age-adjusted rates were calculated per 100,000 population using NYC DOHMH population estimates, modified from US Census Bureau interpolated intercensal estimates, updated April 2017.</p>",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2340,West Nile virus,1042,2,Number,<p><span>Number of cases meeting the national case definition</span></p>,10,,65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2340,West Nile virus,1043,1,Estimated Annual Rate,"<p><span>Crude Rate&nbsp;</span><span>per 100,000 Population</span></p>",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1063,28,Age-Adjusted Rate,"<p>Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic),&nbsp;491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify COPD, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1064,2,Number,"<p>Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups.</p>",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic),&nbsp;491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496.&nbsp;</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1065,1,Estimated Annual Rate,"<p>Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Rate is expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic),&nbsp;491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
