internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2364,NYC Agency Use of Fungicides,1119,354,All agency (liquids),"Sum of gallons of liquid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",15,gallons,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1120,345,All agency (solids),"Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1120,345,All agency (solids),"Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1121,358,Parks application count,"Total count of pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1121,358,Parks application count,"Total count of pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1122,356,Parks (liquids),"Sum of gallons of liquid pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",15,gallons,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1122,356,Parks (liquids),"Sum of gallons of liquid pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",15,gallons,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1123,353,Parks (solids),"Sum of pounds of solid pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1123,353,Parks (solids),"Sum of pounds of solid pesticide applications made by the Departmant of Parks and Recreation (Parks) or its contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide. Total excludes all applications made on NYC public golf courses.",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1124,357,Golf course application count,"Total count of pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1124,357,Golf course application count,"Total count of pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1125,355,Golf course (liquids),"Sum of gallons of liquid pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",15,gallons,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1125,355,Golf course (liquids),"Sum of gallons of liquid pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",15,gallons,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1126,352,Golf course (solids),"Sum of pounds of solid pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1126,352,Golf course (solids),"Sum of pounds of solid pesticide applications made on NYC public golf courses that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2365,Court Ordered Evictions,1127,2,Number,"Count of executed evictions ordered by the New York City Housing Court, including those pending and scheduled as of December 31. Eviction data are reported by New York City Marshals and gathered from NYC Open Data. ",10,,73,NYC DOI,New York City Department of Investigation,Y
2365,Court Ordered Evictions,1128,,Estimated annual rate,"Rate of executed evictions ordered by the New York City Housing Court, including those pending and scheduled as of December 31, per 10,000 housing units. Eviction data are reported by New York City Marshals and gathered from NYC Open Data. ",69,"per 10,000 homes",73,NYC DOI,New York City Department of Investigation,Y
2366,"NYC Agency Use of ""Best Practice"" Products",1129,349,All agency application count,"Total count of pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; having the term bait or gel in the product name, or containing active ingredients boric acid, disodium octaborate tetrahydrate, sodium tetraborate (pentahydrate), indoxacarb, silica gel, diatomaceous earth, (Z)-9-tricosene, S-methoprene, spinosad, hydramethylnon, pyriproxyfen, or fipronil; and not containing active ingredients of the chemical classes pyrethrins, pyrethroids, N-methyl carbamates or organophosphorous compounds.",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
